raw_character_text,spoken_words
Seymour Skinner,"As I was saying, my yearly evaluation couldn't've come at a better time."
Seymour Skinner,"The year was 1968. We were on re-con in a steaming Mekong delta. An overheated private removed his flak jacket, revealing a T-shirt with an iron-on sporting the Mad slogan, ""UP WITH MINI-SKIRTS."" Well, we all had a good laugh, even though I didn't quite understand it."
Seymour Skinner,"But our momentary lapse of concentration allowed ""Charlie"" to get the drop on us. I spent the next three years in a POW camp, forced to subsist on a thin stew made of fish, vegetables, prawns, coconut milk and four kinds of rice. I came close to madness trying to find it here in the States, but they just can't get the spices right..."
Seymour Skinner,"Hmm... Oh. I'm going to have to think about that. Meanwhile, wear this home."
Seymour Skinner,"Several days ago, a violent riot erupted, incited by an inflammatory T-shirt slogan."
Seymour Skinner,No! No! Now don't try to remember what that slogan was.
Seymour Skinner,"To ensure that this frenzied dance of destruction is never repeated, I have decided, starting Monday, all students will be required to wear uniforms."
Seymour Skinner,"All right. Pick your size, extra-small or extra-large. We've got both. No pushing now... I... What?... Oh. I've just been informed we've run out of extra-large."
Seymour Skinner,"Ahhh, these uniforms are a godsend. Horseplay is down 40 percent. Youthful exuberance has been cut in half, and high spirits are at an all-time low."
Seymour Skinner,"Well, it is starting to rain, but I can hardly be blamed for that, can I?"
Seymour Skinner,I don't understand it. I got them at the same place I buy Mother's dresses. Good Lord! Mother's in the park!
Seymour Skinner,"But now the ties are motionless. And those in back are virtually inaccessible! Well, it's a moot point, as I have only one tie to begin with. I believe I'll pass."
Seymour Skinner,What I wouldn't give for something to interrupt this awkward moment.
Seymour Skinner,"Now as you all know, Springfield's 200th birthday is only a week away. Every class will do its part to make our local bicentennial just as memorable as our National Bicentennial. Of course, you children are too young to remember that -- with the possible exception of Kearney."
Seymour Skinner,"Well, I see no way of settling this. I say we imprison them for the duration of our Bicentennial."
Seymour Skinner,"Ah, Spring Break in Hong Kong. Custom-made suits at slave-labor prices..."
Seymour Skinner,"I'm afraid there are some problems with my tickets. I asked for a center seat, not an aisle seat. I specifically requested not to have the kosher meal. And I booked the flight leaving Saturday morning, not Friday morning!"
Seymour Skinner,"G.M. Chrysler!! I can't afford that! But I can't close the school a day early just to suit my vacation. Or can I? Think, Seymour, think..."
Seymour Skinner,"Yes, Go to Work with Your Parents Day! Tomorrow, you will learn by doing and apply your knowledge of fractions and gym to real-world situations!"
Seymour Skinner,"Ah, Superintendent Chalmers, welcome. I hope you're prepared for an unforgettable luncheon."
Seymour Skinner,"But what if... I were to purchase fast food and disguise it as my own cooking? Ooh, delightfully devilish, Seymour."
Seymour Skinner,Superintendent! I was just... eh... stretching my calves on the windowsill! Isometric exercise. Care to join me?
Seymour Skinner,"Ah... oh, that isn't smoke. It's steam. Steam from the steamed clams we're having. Mmmm, steamed clams."
Seymour Skinner,"No, no. I said ""steamed hams."" That's what I call hamburgers."
Seymour Skinner,Y... you know... one thing I sho... Excuse me for one second.
Seymour Skinner,"Ahh. Well, that was wonderful. A good time was had by all. I'm pooped."
Seymour Skinner,"Young man, the only thing we exchanged for you is our national dignity."
Seymour Skinner,"Willie, please. The children want to pick on someone their own size."
Seymour Skinner,"First rate work, Bart. This universe you've created is even more impressive than Martin's milk carton ukulele. Willie, you can throw out the other projects, we have a winner!"
Seymour Skinner,"This is the National Air and Space Museum, isn't it?"
Seymour Skinner,"That's true, but I was only in there to get directions on how to get away from there."
Seymour Skinner,"Oh... oh, good. This will sound crazy but at first I... I thought I'd enraged you again."
Seymour Skinner,"I've always admired car owners. And I hope to be one myself, as soon as I finish paying off Mother. She insists I pay her retroactively for the food I ate as a child."
Seymour Skinner,"Sir, if you'll just stop yelling at me, I'm sure I can find a replacement..."
Seymour Skinner,"Ah, yes. Uh, take a good look at him, Nelson, cause that's where you're headed."
Seymour Skinner,"After you claim your stolen merchandise, go directly to Mr. Muntz for an apology."
Seymour Skinner,"Oh, you think this stolen 'H' is a laugh riot, don't you? Well, I'll tell you something that's not so funny: right now, Superintendent Chalmers is at home crying like a little girl!"
Seymour Skinner,"I guess it is a little funny... Nonetheless, I will find the culprit. We'll start with, oh, I don't know... Bart Simpson!"
Seymour Skinner,Balderdash. I'll just stick my head right in and --
Seymour Skinner,"Well, that would be the complete dozen... All right. Rather than tempt fate, I'll move along now."
Seymour Skinner,So we reach the bottom of the barrel: Nelson Muntz.
Seymour Skinner,"The cold, hard process of elimination places the 'H' squarely in your locker!"
Seymour Skinner,"A principal's ransom in stolen goods! Well sir, who's ""haw-hawing"" now, hmm?"
Seymour Skinner,"First, you're going to give back everything you've stolen, then I'm sentencing you to one week of the lowest, most degrading work known to man: janitorial work."
Seymour Skinner,Who's out there? Give me your names so I can tell the police!
Seymour Skinner,"Go back to bed, Mother! I've got it under control. Listen, you crumb-bums, if you think I'm impressed, I am not!"
Seymour Skinner,"I... ah, brandishing your buttocks is only getting me angrier!"
Seymour Skinner,"Hmmm. These campaign buttons are all partisan. Don't you have any neutral ones? ""May The Better Man Win?""... ""Let's Have a Good, Clean Election?"" That sort of thing?"
Seymour Skinner,"Missy, you just talked yourself right out of a sale."
Seymour Skinner,"And finally, the bake sale to raise money for the car wash has been canceled, due to confusion. Well, that concludes this morning's announcements. I'm Seymour Skinner and stand by to resume learning in five, four, three, two, one..."
Seymour Skinner,"Well, this party is certainly a break in my routine. You know, normally I spend my Saturdays carefully laying out my clothes for the following week, and then I stroll down to the car wash to see if Gus is there..."
Seymour Skinner,Huh. I think we both know the answer to that... a lucky boy.
Seymour Skinner,"Oh? Well, I've always admired your tart honesty and ability to be personally offended by broad social trends."
Seymour Skinner,"Now, Bart... son... I don't know what you think you saw, but, uh, let me assure you..."
Seymour Skinner,And there are those who might try to use it against us for their own advantage.
Seymour Skinner,"Like you for... Bart, if life has taught me one lesson repeatedly, it's to know when I'm beaten. Let's talk deal."
Seymour Skinner,"What do you say, son? You keep our secret and some other student can inherit your gloomy, windblown future."
Seymour Skinner,Mmmm. This dessert is exquisite. What do you call it?
Seymour Skinner,"Oh, of course. I'm sorry, I... I don't get out to restaurants much."
Seymour Skinner,"You know, I always thought I'd fall for a woman just like Mother... even though I didn't want to. And now that I haven't, I've discovered what true happiness can be, Edna."
Seymour Skinner,I'm afraid I already swallowed it while you were talking.
Seymour Skinner,"Good morning, students. Way to go there, Wendell. There's Ralph -- he knows the score. Jimbo, how's that hat today? Janey, Janey, bo-faney!"
Seymour Skinner,"Bart, so good to see you! I have a little favor to ask you."
Seymour Skinner,I'd like you to give this note to Edna when you get back to class. I don't think I have to tell you it's for her eyes only.
Seymour Skinner,"No. It went just as we planned, except they confiscated my thermos of cola at the door."
Seymour Skinner,"Uh, why, we're... We're, uh, on a... a, uh Uh, uh, what do you call... uh, field trip."
Seymour Skinner,"I'll... I'll... I'll go get him right now. Car keys, car keys, car keys."
Seymour Skinner,"Mother doesn't approve of me dating, so I need you to keep her busy for a few hours while Edna and I sneak out."
Seymour Skinner,"Mrs. Krabappel, Bart has something he wants to say to you."
Seymour Skinner,"Well... I'm sorry, but, ah, I can't give up the woman I love."
Seymour Skinner,"Mmm-hmm, it's Mr. Skinner now. I'm just a man. Bart, I want to apologize for the awkward position Edna and I put you in. Your... your help made our love possible. I don't know what we'll do without you. Well, so long."
Seymour Skinner,"I... No, wait! We're not going anywhere. I'm going to do what Bart should have told me to do a long time ago!"
Seymour Skinner,"Attention, Springfield. We have barricaded ourselves in the school and are not coming down until our demands are met."
Seymour Skinner,We're not coming down until our jobs are reinstated and you acknowledge and celebrate our love.
Seymour Skinner,"I'm going to go out there, and tell every man, woman and child that I love Edna Krabappel."
Seymour Skinner,"It was a good idea, Bart. But it's just not working."
Seymour Skinner,"This is absurd. I did not have relations in that closet. And the fact is, I haven't... ...uh..."
Seymour Skinner,"Well, everyone, the fact is: I haven't ever had relations. I am a virgin."
Seymour Skinner,"Uh -- Hold on, Bart. May we have a word with you?"
Seymour Skinner,"We can't continue on like this, trying to build a private relationship in public -- the whole town watching our every move with a fine-tooth comb."
Seymour Skinner,"That's why I love elementary school, Edna. The children believe anything you tell them."
Seymour Skinner,"What a load of garbage! I'm ecstatic. With the money from this, we're within striking distance of our trip to Albany."
Seymour Skinner,"Super. Now, let's give a big Junior Achievers welcome to our guest speaker -- I know he can teach us a lot about business -- Mr. C. Montgomery Burns!"
Seymour Skinner,"Well, I'm going to take advantage of this rare opportunity, even if you children aren't interested. Uh... Which do you think is more important: hard work or stick-to-it-iveness?"
Seymour Skinner,"A half ton of newspaper and all we get is seventy-five cents? Huh, that won't even cover the gas I used to go to the store to buy the twine to tie up the bundles."
Seymour Skinner,"Sorry, kids, the trip to Albany is off, and there's to be no more recycling."
Seymour Skinner,"Reverend, this is Principal Skinner. I'm facing a crisis and I didn't know to whom to turn."
Seymour Skinner,"Mother's gone too far. She's put cardboard over her half of the television. We rented ""Man Without a Face"" -- I didn't even know he had a problem. What should I do?"
Seymour Skinner,"I still don't understand, Clancy. Why give up your job as a small town police chief to set up a detective shop in New Orleans?"
Seymour Skinner,"Yeah. As for me, I was born and bred here in the mean streets of ""N'Awlins."" Oh, sure, I left briefly to take that principal's job in Springfield, but in my heart I... I've always been a small-time hustler."
Seymour Skinner,"Hmm. Looks like you've already got an enemy, Chief. Y'know, folks 'round here don't much care for law and order types."
Seymour Skinner,"Well, to be honest, Chief, I haven't lived in New Orleans for 42 years. Although... according to an article I read in Parade Magazine, a criminal by the name of ""Big Daddy"" runs this town."
Seymour Skinner,"Lucky for you, this was just a warning gator. The next one won't be corked."
Seymour Skinner,"Big Daddy's trademark calling card. See, it's right here inside the skull."
Seymour Skinner,"Eh, it's not really a party town. Though if I remember correctly, they occasionally hold a function called Mardi... something."
Seymour Skinner,"Ah, it's not rented, Chief -- it's stolen. That's the Louisiana Governor's mansion. It's been missing for eight months."
Seymour Skinner,"Of course we could make things more challenging, Lisa, but then the stupider students would be in here complaining... furrowing their brows in a vain attempt to understand the situation..."
Seymour Skinner,"Seven o'clock Friday night, Mother. Time for our weekly silhouette."
Seymour Skinner,"Oh, but you love silhouette night! And then we go through your bird book and make up silly captions and -- Mother, why are you all dressed up?"
Seymour Skinner,"Why are we stopping at my school, Mother? What does it say on that sign?"
Seymour Skinner,"Oh, thank you. What a wonderful night to share with the people and the town that I love. I have never been happier or prouder to be Seymour Skinner."
Seymour Skinner,"No...No he's, he's not crazy. It's true: I'm, I'm an impostor. That man is the real Seymour Skinner."
Seymour Skinner,It's true. I was in his platoon... But they said you were killed on that scouting mission!
Seymour Skinner,"Well, obviously it isn't. My real name is Armin Tamzarian."
Seymour Skinner,"I've never been happier or prouder to be Seymour Skinner. But these last few days as that hot-headed rogue Armin Tamzarian have taught me a thing or two. You know, maybe I've been a little too ""uptight"" in the past. Well, from now on you're gonna to see a new Seymour Skinner--"
Seymour Skinner,"Well, that's it. I've lost them forever. Now I'd like to introduce you to Lunchlady Doris, who will serve you healthy, nutritious meals..."
Seymour Skinner,"...Miss Phipps, the school nurse, who will provide ointments and unguents...and Jimbo, the school bully who will administer noogies and nipple twisters."
Seymour Skinner,"Young man, I can assure you my posterior is nothing more than flesh, bone, and that metal plate I got in 'Nam."
Seymour Skinner,"Now, I want you to knock off that potty talk right now."
Seymour Skinner,"You listen to me, son. You've just started school, and the path you choose now may be the one you follow for the rest of your life. Now what do you say?"
Seymour Skinner,Attention. All honor students will be rewarded with a trip to an archeological dig!
Seymour Skinner,"Conversely, all detention students will be punished with a trip to an archeological dig."
Seymour Skinner,"I must admit, it is rather exciting. And -- Why, look -- here's something right here!"
Seymour Skinner,"It appears to be some sort of rock. I-- Oh, no, it's just a clump of dirt. Even so, my heart is pounding like a kettle drum. I'd better sit down for a moment."
Seymour Skinner,"Well, this was a big bust. Come on, kids. Let's go home to our mothers."
Seymour Skinner,"Oh, Edna, my sweet buttercup, you read my mind. Just, uh, give me twenty minutes, or so, to finish these tardy slips."
Seymour Skinner,My high school sweetheart was killed in a drag racing accident.
Seymour Skinner,"All right, Simpson, be honest with me. Is it actually possible to win this game?"
Seymour Skinner,"Okay, delegates. You leave tomorrow for the statewide model U.N., so this is our last chance to bone up. And bone we will."
Seymour Skinner,"Smile more... Work that pelvis... No, too much smile... Sit down."
Seymour Skinner,"No, no, no, no, no. Young man, you need to do some serious boning."
Seymour Skinner,"Uh, I'd like to, but I'm afraid he has diplomatic immunity."
Seymour Skinner,"Order, order! Do you kids want to be like the real U.N., or do you just want to squabble and waste time?"
Seymour Skinner,"Okay, kids. Otto's in charge. Remember, Otto, we're trusting you with our greatest natural resource, the school bus."
Seymour Skinner,"It's my allowance, Mother, and I'll burn it the way I want."
Seymour Skinner,"We have a very special visitor today. But he's no ordinary visitor. In fact, uh, you might say..."
Seymour Skinner,"Young man, the school dress code specifically forbids the wearing of earrings... unless you're of gypsy extraction."
Seymour Skinner,"Nuh-uh, that's a vampire! But, uh, they're also covered. Carry on."
Seymour Skinner,"Children, I'll be frank. In the event of nuclear war, we can only save our best and brightest."
Seymour Skinner,"Therefore, space in the fallout shelter will be reserved for Lisa Simpson, Martin Prince, our championship kickball team, and Sherri, but not Terri."
Seymour Skinner,"Ohh, Edna, you're certainly looking lovely tonight. Is that a new green sweater?"
Seymour Skinner,"Lisa, Channel 6 is launching a children's news program. And they've asked me to select an outstanding student to be anchorchild."
Seymour Skinner,"Hmf. All right, if you're so smart, tell me who I selected to be lunch room monitor."
Seymour Skinner,"Attention, please. I need a volunteer for a thankless chore."
Seymour Skinner,"Shall I assume the only hand in the air is Lisa Simpson's? Thank you, Lisa."
Seymour Skinner,"We have a new student, Lisa. And I want you to show her the works. The lunchroom, the tree..."
Seymour Skinner,"But when you get to the trophy case, give her some cock 'n bull story. They're out for cleaning, or whatever."
Seymour Skinner,"Ah, I see the trophies are still out for cleaning. Eh, Lisa?"
Seymour Skinner,"Oh, Lisa, I was hoping I could count on you again to spearhead our annual school-wide apple-pick."
Seymour Skinner,"Well, uh, we've never had a dance before. Lisa, you'd be doing all the work. What do you think?"
Seymour Skinner,"Lisa, I have to run home. I need you to keep an eye on the dance."
Seymour Skinner,"Normally I wouldn't ask, but it's an emergency. Mother has a Junebug cornered in the basement and she needs me to finish it off. C'mon, chop chop."
Seymour Skinner,"Now, uh, people, there's been some confusion about our bird-sighting rules. You cannot count birds that you've seen at the zoo, on stamps, or in dreams."
Seymour Skinner,"Good heavens! I'm very glad you brought those in, Bart."
Seymour Skinner,I'll just get those killed and you can be on your way.
Seymour Skinner,"Mm-hm. It's a vicious ovoraptor. It feasts on bird eggs, and lays its own eggs in the nest. The unsuspecting mother bird cares for them until the babies hatch and devour her, too."
Seymour Skinner,"It's already wiped out the Dodo, the Cuckoo, and the NeNe. And it has nasty plans for the booby, the titmouse, the woodcock, and the titpecker."
Seymour Skinner,"Well, the one thing that mystifies me is how a Bolivian lizard made it to Springfield."
Seymour Skinner,"No, they might escape and breed. The law is very clear on this: they must be exterminated as quickly and as gruesomely as possible."
Seymour Skinner,All right. I'll give you a moment. That will give us time to prepare for the splatter.
Seymour Skinner,"Okay, that's exactly one moment. It-- Oh my God, he's getting away!"
Seymour Skinner,You're still in the way. You don't seem to be moving at all.
Seymour Skinner,"Okay, Bart. This is where it ends. Relinquish the lizards."
Seymour Skinner,"Well, I hope you're happy, Bart. You have no idea what kind of plague you've unleashed upon this town."
Seymour Skinner,No problem. We simply unleash wave after wave of Chinese Needle Snakes. They'll wipe out the lizards.
Seymour Skinner,"Yes, but we're prepared for that. We've lined up a fabulous type of gorilla that thrives on snake meat."
Seymour Skinner,"No, that's the beautiful part. When wintertime rolls around, the gorillas simply freeze to death."
Seymour Skinner,Hm. Fifteen years of loyal service and this is how they tell me -- a jester with an invisible proclamation.
Seymour Skinner,"Lisa, the President of Harvard would like a word with you."
Seymour Skinner,"Mmm... heck of a school. Weren't you at Brown, Otto?"
Seymour Skinner,"Lisa Simpson, report to the principal's office to discuss the results of yesterday's test."
Seymour Skinner,"I've just received some rather unusual news regarding your unprecedented A-triple-plus. To be honest, I'm surprised and saddened. No, not saddened, what's the word...? Ah yes, delighted."
Seymour Skinner,I'm delighted to report that your grade brought the entire school's GPA up to our state's minimum standard. We now qualify for a Basic Assistance Grant. It's the greatest honor the school has ever received! And it's all thanks to you.
Seymour Skinner,Your devotion to scholarship is a shining beacon to all who--
Seymour Skinner,"You cheated? Oh, Lordy, Lordy, Lordy. Why didn't Miss Hoover tell me?"
Seymour Skinner,"Well... then, one could make the argument... that... there really is no problem."
Seymour Skinner,"Oh, very much so, but as long as we handle this in a mature and, above all, quiet manner, we'll still get that grant money. Oh, you really scared me there."
Seymour Skinner,"Now, now, leave the money out of this. It's not the money's fault you cheated. Besides, I've already started spending it. Check out the new scoreboard!"
Seymour Skinner,"Look around, Lisa. That grant money could do a lot of good."
Seymour Skinner,We could buy real periodic tables instead of these promotional ones from Oscar Mayer.
Seymour Skinner,"And for the first time ever, our computer lab actually has a computer in it."
Seymour Skinner,I don't know. I'm not even sure we can keep this one. It's up to Lisa.
Seymour Skinner,"And now, to present the grant money, a legendary figure in educational disbursement: State Comptroller Atkins."
Seymour Skinner,"No, no it isn't! Don't listen to her! She's out of her mind!"
Seymour Skinner,"Oh, good old predictable Lisa! I knew her conscience was a ticking time bomb."
Seymour Skinner,"Okay, people, let's have a round of applause for the real Comptroller."
Seymour Skinner,I know a liquor store where we can cash this right now.
Seymour Skinner,Life insurance? Hmmm... Will I be able to borrow against the equity?
Seymour Skinner,"Hey! Hey! Settle down, children. Now, who's ever wondered how the post office works? No one?"
Seymour Skinner,"Ah, yes. Last year... anyway, look. Here comes our guide for the day, Postmaster Bill."
Seymour Skinner,"Well, I'm just glad I work at an elementary school."
Seymour Skinner,Whew. Mercy. Good evening. Our old friend Noah Webster defines laughter as the act or sound of laughing--
Seymour Skinner,"Well illustrated, Nelson. And now, fasten your funnybones for Groundskeeper -- oh, or should I say Grinskeeper... No, I'm sorry, Groundskeeper was correct -- Willie!"
Seymour Skinner,"Yes. Not the pronoun, but rather a player with the unlikely name of ""Who"" is on first."
Seymour Skinner,"Well, seems as though we're just about at the halfway point, so why don't we call it intermission?"
Seymour Skinner,"Oh! Don't go too far. If you like cafeteria workers in Beatle wigs with tennis racquet guitars, you won't wanna miss the second half."
Seymour Skinner,"Sorry, Mother. I was driving through a tunnel and my cel phone wouldn't work."
Seymour Skinner,"Edna, look. A dimmer switch could ratchet up the romance in our love nest."
Seymour Skinner,"What's the matter, Edna? Lately you just say ""Ha!"" to everything."
Seymour Skinner,"Edna, I'm gonna pop you a question and... I hope the answer is yes."
Seymour Skinner,"And now, because the children are our future, here are the children of Springfield Elementary with a song they call ""The Children are our Future."" Children?"
Seymour Skinner,Wait! Wait! We have one more act! The patriotic comedy stylings of Bart Simpson!
Seymour Skinner,"Uh, don't worry, sir, I'll teach these children some respect for their town. I'm assigning each of you twenty hours of community service."
Seymour Skinner,"All right, Martin. For your community service, you'll be setting up a midnight basketball program for inner-city street gangs."
Seymour Skinner,"Good, I want you to pick up all this medical waste that's washed up on the shore here."
Seymour Skinner,"Well, just keep working. You'll prick yourself with the antidote sooner or later."
Seymour Skinner,"Bart, not all community service is gang warfare and dangerous infection. And to illustrate that point, here's where you'll be working."
Seymour Skinner,"No Lisa, you're more than qualified. I've shared all your standardized test scores with the other members."
Seymour Skinner,"Welcome to Mensa! You've joined such luminaries as cartoonist Mell Lazarus, Geena Davis, and Parade Magazine's Marilyn vos Savant."
Seymour Skinner,"Lisa, I think you're going to fit in just fine around here."
Seymour Skinner,"Excuse me, gentlemen. Might I take a peek at your gazebo reservation form?"
Seymour Skinner,"Mmm... I guess it would be the ""it."" I'm not exactly sure to what that refers, it's a..."
Seymour Skinner,"Ah, Chief, thank God you're here. We reserved gazebo seven, and look!"
Seymour Skinner,"According to the charter, should the Mayor abdicate, a council of learned citizens may rule in his stead."
Seymour Skinner,And we've really elevated the level of discourse at the dog track.
Seymour Skinner,"We replaced the fanfare with classical music, and instead of chasing a rabbit the dogs chase a diploma."
Seymour Skinner,"Oh, excellent. Not only are the trains now running on time, they're running on metric time."
Seymour Skinner,"Remember this moment, people. Eighty past two on April forty-seventh. It's the dawn of an enlightened Springfield."
Seymour Skinner,We have some new rules and regulations that you're just gonna go ape poopie over. Professor Frink?
Seymour Skinner,"Uh, ladies and gentlemen. I must apologize. This man does not speak for the council of Alphas. We hold you sub-Omeguloids in the highest regard."
Seymour Skinner,"Fire can be our servant, whether it's toasting s'mores, or raining down on Charlie. But it can turn not-so-nice, as you'll see in this skit by the Volunteer Fire Department Players."
Seymour Skinner,I'll be blunt. Bart's latest escapade goes far beyond the realm of the hijink.
Seymour Skinner,"Your son is a ravenous demon, relentlessly gnawing at all that's good and true."
Seymour Skinner,"But worst of all, he drags down the grades of anyone who sits near him. Just look at this pattern."
Seymour Skinner,"Very well, but there's no escaping the truth. Bart has a classic case of Attention Deficit Disorder."
Seymour Skinner,"How should I know? The point is, A.D.D. makes children restless and easily distracted."
Seymour Skinner,"Please, Mr. Simpson. I'm afraid I'll have to expel your son."
Seymour Skinner,"... Unless you're willing to try a radical, untested, potentially dangerous..."
Seymour Skinner,"What a day. First the drinking fountain squirts me, and now this!"
Seymour Skinner,"I hope you all enjoy your ride to and tour of the Springfield Shopper Newspaper. Groundskeeper Willie and I will stay behind to remove all traces of asbestos and the word ""evolution"" from our school."
Seymour Skinner,"Yes. Now I'd like to ask each child to pair up with a buddy, so no one gets lost."
Seymour Skinner,"Well, Uter? I don't remember any Uter. Silly name -- Uter."
Seymour Skinner,She's been crushed! And so have the hopes of our mathletics team.
Seymour Skinner,"This is a proud day. Now, when people ask if we're in compliance with the Americans with Disabilities Act of 1975, I can say, ""We are closer than ever before!"""
Seymour Skinner,"Thank you. To inaugurate our ramp system, here's the first of what I hope will be many disabled students. Bart Simpson!"
Seymour Skinner,"The good news is, we need no longer fear vicious mob reprisals."
Seymour Skinner,"But due to lack of funds, Springfield Elementary is closed forever."
Seymour Skinner,"Now, you keep asking me that. And I keep telling you, over there."
Seymour Skinner,"As for the school, we are exploring various options to raise the two hundred thousand dollars we need."
Seymour Skinner,You're right. It's hopeless. No one has that kind of money.
Seymour Skinner,"Uh, well, maybe we can pry open his wallet with a slick, professional pitch. A school play!"
Seymour Skinner,"Welcome to the world premiere of ""The Nice Man Giveth."""
Seymour Skinner,"Aaaaaand freeze! Now, who in Springfield will eat the poisoned broth? Whoo, it could be anyone, even Mr. Burns."
Seymour Skinner,"Mr. Burns, I'll be honest. We had a hidden agenda tonight."
Seymour Skinner,The holiday season is approaching and these children need a school...
Seymour Skinner,"Now, be careful with those video cameras, children. In order to buy them, the school board had to eliminate geography."
Seymour Skinner,"This globe will never spin again. Now, class, I want you to be creative with your video projects. I don't want to see thirty ""Blair Witch"" knock-offs."
Seymour Skinner,"Awards and honors are great, but they don't pay the pickle man."
Seymour Skinner,I'm an imposter. That man is the real Seymour Skinner.
Seymour Skinner,Go ahead and laugh! We have a better town bird!
Seymour Skinner,"Hmm, it's not like the Who to be tardy. I'm worried."
Seymour Skinner,"So Bart, our school policy is to give students in your situation straight A's."
Seymour Skinner,"Ah, head-lice inspection day. While the kids are out getting their nits picked, we can have our own private ""cootie call."""
Seymour Skinner,"Our mayor's corrupt?! Oh, Mr. X has done this town a great service, despite his poor grammar and spelling."
Seymour Skinner,"But we'll have the last laugh on those Johnny-Come-Not-lies. We're gonna watch my favorite movie, about a Grinchy little character who tries to ""steal"" Christmas."
Seymour Skinner,"There it is. Take off, and have a frank and productive holiday."
Seymour Skinner,"Children, it seems the phone lines are down. So I'm afraid we're stuck here for the duration."
Seymour Skinner,"Yes, yes, yes. We all had plans. Except for me, ironically. I'm right where I want to be."
Seymour Skinner,I don't care if you're Kristi Yamaguchi. No one leaves the building.
Seymour Skinner,I don't care if they're kissing Kristi Yamaguchi. You're not going home.
Seymour Skinner,"If you don't eat your relish, you're not getting any mayonnaise."
Seymour Skinner,"Well, I hope you've all learned something from Nelson's headstrongedness. Now from now on..."
Seymour Skinner,"It's getting ugly out there. Think, Skinner, think. What would Superintendent Chalmers do?"
Seymour Skinner,"That elephant ate my entire platoon. Well, I'm not gonna let it happen again."
Seymour Skinner,"I'm not joking, people! From now on there will be no talking out of turn, or leaving this room. Willie?"
Seymour Skinner,"Actually, there are. Five, ten, fifteen, twenty... Uh, can you two share a hook?"
Seymour Skinner,"Uh, now children, if you have to answer nature's call during the night, use this bucket next to Bart's head."
Seymour Skinner,"Uh, well, here's a scouring pad. It's just as good."
Seymour Skinner,"I know it looks like the path to freedom, but one collapse and presto, you've got a snow casket."
Seymour Skinner,"Defying orders, eh? Well, I see you Scotsmen are thrifty with courage, too."
Seymour Skinner,That's precisely the problem and you know it. Now get me out of here!
Seymour Skinner,This is a gross misuse of school property. Where are the dodge balls?
Seymour Skinner,"All right, that's it! I'm writing all your names on the detention list in my mind."
Seymour Skinner,"Nelson, put that globe down! Milhouse, stay out of my desk! Jimbo, that's my Princi Award!"
Seymour Skinner,"If I were a billionaire, why would I be living with my mother?"
Seymour Skinner,They're just not responding to logic anymore. I'll never win this alone. There's only one guy who can help me now.
Seymour Skinner,"Nelson, if you get me outta this, there's a hall monitor position coming open in the spring..."
Seymour Skinner,"Not ""Huck Finn""! I spent hours crossing out the sassback!"
Seymour Skinner,"You did it, Nibbles. Now chew through my ball sack."
Seymour Skinner,"Bart, if there's one thing I'm good at, it's pretending things didn't happen. And I think this is one of those."
Seymour Skinner,"Welcome to the third lecture in our series on ""Not Putting Things Up Your Nose."" Please welcome Homer Simpson."
Seymour Skinner,"Thank you. Unfortunately, due to budget cuts, we are canceling art, music, and dance. Please evacuate the auditorium before it's bulldozed into a mini-mall."
Seymour Skinner,"Well, the only other one to apply was Moe Syszlak, and his stuff scares the hell out of me."
Seymour Skinner,"How could anyone consider that making love? All right, Jack, you're hired. I'll clear you out a cubby."
Seymour Skinner,"No, no, it's all wrong. The shapely female form has no place in art."
Seymour Skinner,"Well, if you want to keep this job, you'll make it your style."
Seymour Skinner,"Darn right, I'm the boss. Don't forget, I can send you back where you came from... college boy."
Seymour Skinner,"You know, when Superintendent Chalmers suggested a school mural, I almost thought he said a school Muriel. Muriel's his sister. And uh... Thank you, Bruce Vilanch."
Seymour Skinner,"And now, I present ""Puma Pride"" by a college-educated artist..."
Seymour Skinner,No napkin could wipe the crumbs of failure from your mouth.
Seymour Skinner,"Now, ah, pizza's working well on Thursday, but I think the kids will follow it to Tuesday."
Seymour Skinner,"Crowley's an ex-con?! Dear Lord, I've peed in front of him!"
Seymour Skinner,That felon could have torched the whole school... were it not stuffed with asbestos.
Seymour Skinner,What I do for my allowance money is nobody's business.
Seymour Skinner,"Now, Bob, uh, your graduate degrees more than qualify you to be assistant janitor."
Seymour Skinner,But I am a bit troubled by your constant attempts to murder people.
Seymour Skinner,Good luck. That kid's like the Road Runner. He won't go down.
Seymour Skinner,"I-- You know, Bob, your voice would be perfect for the school's morning announcements."
Seymour Skinner,"... so, from now on anything caught in your zipper will be handled by the school nurse, and not me. And now... are you adequately prepared to rock?"
Seymour Skinner,That's not true! This assembly was my idea. I like your brand of inoffensive pop rock.
Seymour Skinner,"No, I didn't. I even came in early and made orange drink."
Seymour Skinner,"Thank you, Drederick Tatum. That was truly a K.O. Knockout Oration."
Seymour Skinner,"Well, looks like our phenomenon is actually a phenomenot. Because when you look at it rationally..."
Seymour Skinner,"But it wasn't clouds and angels playing harps like at the end of so many Three Stooges shorts. It was a golden elementary school, with a teacher's lounge that stretched as far as the eye could see. And no one was ever tardy."
Seymour Skinner,"Oh my goodness, an untied shoelace. I'll just get down on one knee and retie that."
Seymour Skinner,"Oh, that was terrible. I'll just sprinkle you all with some amnesia dust."
Seymour Skinner,"A second grade sorceress so powerful, she made tonight's refreshments out of dead people."
