raw_character_text,spoken_words
C. Montgomery Burns,"My name is the return address, you senseless dunderpate! Smithers, who is this nincompoop?"
C. Montgomery Burns,Sounded large when I ordered it. I can't make hide nor hair of these metric booby-traps.
C. Montgomery Burns,Bah! A non-profit organization with oil? I won't allow it! An oil well doesn't belong in the hands of Betsy Bleedingheart and Maynard G. Muskie-vote!
C. Montgomery Burns,"Ahoy there, Dean! I understand you're taking suggestions from students, eh? Well, me and my Fourth Form chums think it would be quite ""corking"" if you'd sign over your oil well to the local energy concern!"
C. Montgomery Burns,"I want that oil well! I've got a monopoly to maintain! I own the Electric Company and the Waterworks, plus the hotel on Baltic Avenue."
C. Montgomery Burns,"I must have that oil! Oogh! Smithers! Smithers, help me subdue this beast!"
C. Montgomery Burns,That's it. Frimble about with your widgets and doobobs. It'll all be a monument to futility when my plan comes to fruition.
C. Montgomery Burns,Pish-posh. It will be like taking candy from a baby.
C. Montgomery Burns,"Say, that sounds like a larf. Let's try it right now."
C. Montgomery Burns,"Hmm, yes. I believe that's little Maggie Simpson -- the baby who found my precious teddy-bear Bobo. Oh and there's that, ah Simpson mutt, my former guard dog."
C. Montgomery Burns,"Ooh uh, uh, that's B-Bart Simpson. He was my heir for a brief period, you know."
C. Montgomery Burns,"Dispose of it. And uh, send a thank-you note to Marge, Bart, Lisa, and Maggie Simpson."
C. Montgomery Burns,"Ah. Soon that mighty apparatus will burst forth with its precious fluid. Almost sexual, isn't it, Smithers?"
C. Montgomery Burns,"No, not while my greatest nemesis still provides our customers with free light, heat, and energy. I call this enemy... the sun!"
C. Montgomery Burns,Since the beginning of time man has yearned to destroy the sun. I will do the next best thing -- block it out.
C. Montgomery Burns,"Imagine it, Smithers. Electrical lights and heaters running all day long."
C. Montgomery Burns,"I will not suffer your insubordination! There has been a shocking decline in the quality and quantity of your toadying, Waylon, and you will fall into line. Now."
C. Montgomery Burns,"Take that, bowl-a-rama! Take that, convenience mart! Take that, nuclear power pla-- Oh, fiddlesticks."
C. Montgomery Burns,"What? What are you talking about? Clearly make sense, man. I can't understand a word you're saying. You're just babbling incoherently like some sort of..."
C. Montgomery Burns,"Oh, those wheels are squeaking a bit. Perhaps I could sell him a little oil."
C. Montgomery Burns,I've decided to protect myself... Ever since I was attacked in my office by an unidentified assailant.
C. Montgomery Burns,"Oh, you all talk big, but who here has the guts to stop me?"
C. Montgomery Burns,Mmm hmm. Very well. One last question: Have you ever seen the sun set at 3:00 PM?
C. Montgomery Burns,"Shut up, you! Take one last look at the sun, Springfield."
C. Montgomery Burns,Ahhh. Perpetual twilight bathed in the glow of Burns brand electricity!
C. Montgomery Burns,Hello lamp post/ Whatcha knowin'? / I've come to watch your power flowing.
C. Montgomery Burns,"After all these years, things are finally starting to go my way. I feel like celebrating. I..."
C. Montgomery Burns,"Oh, it's you. What are you so happy about? I see. Well, I think you'd better drop it. I said drop it! Get your -- get your hands off--"
C. Montgomery Burns,"Smithers, wait your turn. There's plenty of hot water for all."
C. Montgomery Burns,"That's right. The year is 1965, and you and I are undercover detectives on the hot-rod circuit. Now let's burn rubber, baby!"
C. Montgomery Burns,Pish-posh. It will be like taking candy from a baby.
C. Montgomery Burns,"Mersimp... Son... what is the... mer... meaning of this? Smithers, who is this beast that's shaking me?"
C. Montgomery Burns,Shot? By you? I'm afraid not my primitive friend. Your kind has neither the cranial capacity nor the opposable digits to operate a firearm. The one who shot me was...
C. Montgomery Burns,"With the sun blocker in place and the town aghast, I was on top of the world..."
C. Montgomery Burns,So I wanted to kick up my heels and indulge my sweet tooth.
C. Montgomery Burns,"Yes... that's the one. Smithers had thwarted my attempt to take candy from a baby, but with him out of the picture, I was free to wallow in my own crapulance."
C. Montgomery Burns,But the old exhume was misleading. Taking the candy proved exceedingly difficult.
C. Montgomery Burns,"But finding only slacked jawed gawkers, I gave up and collapsed on the sundial."
C. Montgomery Burns,What? No! With my last ounce of strength I sucked out my gold fillings and swallowed them. Those paramedics have sticky fingers.
C. Montgomery Burns,"You know, Smithers, I think I'll donate a million dollars to the local orphanage... when pigs fly!"
C. Montgomery Burns,Raise your right hock. Aerate! Raise your left hock. Aerate! I want to see more Teddy Roosevelts and less Franklin Roosevelts!
C. Montgomery Burns,"I am pleased to dedicate this remote work terminal. It will allow our safety inspector here to perform his duties from home. And so, excelsior to you, Mr. What's the name of this gastropod?"
C. Montgomery Burns,"Workers, please! There'll be time for the frozen pudding wagon later! You still owe me ten more Iroquois twists!"
C. Montgomery Burns,"Homer, your bravery and quick thinking have turned a potential Chernobyl into a mere Three-Mile Island. Bravo!"
C. Montgomery Burns,We'll have you out of there as soon as our tech boys get you decontaminated.
C. Montgomery Burns,"Now Homer, if there's anything else I can do for you, please don't hesitate to ask."
C. Montgomery Burns,"Here's your caption, boys: ""Local Hero shuns spotlight and pitches in!"""
C. Montgomery Burns,Their flower power is no match for my glower power.
C. Montgomery Burns,My germs! My precious germs! They never harmed a soul! They never even had a chance! Whoever did this will never get past me!
C. Montgomery Burns,You just made a very big mistake. You'll spend the rest of your life in pris--
C. Montgomery Burns,"Yes, I'd like to send this letter to the Prussian consulate in Siam by aero-mail. Am I too late for the 4:30 auto-gyro?"
C. Montgomery Burns,"Wait a minute, I know that woman. But from when and in what capacity?"
C. Montgomery Burns,She has the sloping brow and cranial bumpage of the career criminal.
C. Montgomery Burns,"Well, that ""nice lady"" set the cause of biological warfare back thirty years."
C. Montgomery Burns,"Look, we know you bought the tombstone. We know the fugitive visited that tombstone. Whose tombstone was it?!"
C. Montgomery Burns,"Nonsense! Dogs are idiots. Think about it, Smithers. If I came into your house and started sniffing at your crotch and slobbering all over your face, what would you say?"
C. Montgomery Burns,"I dreamed about her again last night, Smithers. You know that dream where you're in bed and they fly in through the window?"
C. Montgomery Burns,"With the sun blocker in place and the town aghast, I was on top of the world..."
C. Montgomery Burns,So I wanted to kick up my heels and indulge my sweet tooth.
C. Montgomery Burns,"Smithers had thwarted my attempt to take candy from a baby, but with him out of the picture, I was free to wallow in my own crapulance."
C. Montgomery Burns,"Or so I thought. At the last moment, Smithers, drunk as a lemur, lurched out of the darkness and fired."
C. Montgomery Burns,"But finding only slack-jawed gawkers, I gave up and collapsed on the sundial."
C. Montgomery Burns,"Not exactly. Smithers, for attempting to kill me, I'm giving you a five percent pay cut."
C. Montgomery Burns,Oooo... I need some more ether. I can still feel the movement of the emery board.
C. Montgomery Burns,"Pop 'n Fresh! You glutinous little doughboy! Oh, there's something I've wanted to do to you for years."
C. Montgomery Burns,"Oh, why, certainly, Pop 'n Fresh. I... I owe my robust physique to your tubes of triple-bleached goo."
C. Montgomery Burns,"Why, it's that delightful TV leprechaun! I'm going to get your lucky charms."
C. Montgomery Burns,Stop everything! I don't remember writing a check for bowling!
C. Montgomery Burns,"Yes, that was unpleasant for all concerned. Anyway, back to the checks... Stop everything! I don't remember writing a check for bowling!"
C. Montgomery Burns,"Simpson, eh? Let's shut down this bowling scam right now."
C. Montgomery Burns,I've had one of my unpredictable changes of heart. Seeing these fine young athletes reveling in the humiliation of a vanquished foe... I haven't felt this energized since my last... boweling.
C. Montgomery Burns,Look at that. All the way to the end with only one push.
C. Montgomery Burns,"Ah, yes. That silly championship? The only ""ship"" worth a damn is friendship. Look, here comes the friend ship, sailing your way..."
C. Montgomery Burns,"Smithers, I'm afraid I won't be able to play tonight. My old gimpy knee has gone akimbo again, and..."
C. Montgomery Burns,Smithers! That precision assault popped it back into place! Thank you masked stranger!
C. Montgomery Burns,"Oh, I almost forgot. I brought you all a little something."
C. Montgomery Burns,"I've always been wealthy , but this is the first time I ever felt rich."
C. Montgomery Burns,"Now, Homer, you were about to say something to me..."
C. Montgomery Burns,"Next time, a few steps more toward center, don't you think?"
C. Montgomery Burns,"Oh. I'm afraid I've had one of my trademark changes of heart. You see, teamwork will only take you so far, then the truly evolved person makes that extra grab for personal glory. Now, I must discard my teammates, much like the boxer must shed roll after roll of sweaty, useless, disgusting flab before he can win the title. Ta!"
C. Montgomery Burns,You there -- fill it up with petroleum distillate and re-vulcanize my tyres! Post haste!
C. Montgomery Burns,"Well, he's certainly got a loose waggle. Perhaps I've finally found a golfer worthy of a match with Monty Burns, eh?"
C. Montgomery Burns,"Oh, he just looked so forlorn, Smithers, with his ""Oh, I can't go to prison, Monty! They'll eat me alive!"""
C. Montgomery Burns,"Say, I wonder if this Homer Nixon is any relation?"
C. Montgomery Burns,"Rant on, Simpson, but your vainglorious boasting will only add savor to my inevitable triumph."
C. Montgomery Burns,"Oh, quit cogitating, Steinmetz, and use an open-faced club! The sand wedge!"
C. Montgomery Burns,"Cripes, man, can't you ever get to the green in less than two shots?"
C. Montgomery Burns,"Cheating for me? Good lord, Smithers, that's patently unnecessary. I'm one of the world's finest golfers! In all the years you've caddied for me, I've never lost a-- Oh."
C. Montgomery Burns,"Where's Homer? Oh, and to think I spent all afternoon baking him this cake."
C. Montgomery Burns,"Welcome employees! ""Come in!"" ""The whole night's entertainment is on me"" -- ""Monty Burns!"""
C. Montgomery Burns,"Smithers, this beer isn't working. I don't feel any younger or ""funkier."""
C. Montgomery Burns,"Oh, this novelty foam hand is ludicrously oversized. Go swap it for a smaller one."
C. Montgomery Burns,"You should've seen the murderous glint in his eye, Smithers. And his breath reeked of beer and pretzeld bread."
C. Montgomery Burns,"Oh, don't concern yourself. If things had turned ugly I always had my mace."
C. Montgomery Burns,"I appreciate the thought, but my pen won't write on this. How am I supposed to do the ""Junior Jumble?"""
C. Montgomery Burns,"Pull yourself together, man! I dare say you're in need of a long vacation."
C. Montgomery Burns,Tchah! I'm not a baby who needs a nursemaid to burp me. You see? Now I insist you take a vacation just as soon as a temporary substitute can be found.
C. Montgomery Burns,"Really, Smithers, I'll be fine! I'm sure your replacement will be able to handle everything. Who is he, anyway?"
C. Montgomery Burns,"Good lord, Smithers! You look atrocious. I thought I told you to take a vacation."
C. Montgomery Burns,"Ah, yes, Simpson. I'll have my lunch now. A single pillow of shredded wheat, some steamed toast, and a dodo egg."
C. Montgomery Burns,"Get going! And answer those phones, install a computer system, and rotate my office so the window faces the hills."
C. Montgomery Burns,Scrub harder. Got to get that layer of dead skin off.
C. Montgomery Burns,"Everything's fine, Smithers. But this Simpson fellow seems to be getting dumber by the minute. I've never seen anything quite like it... Anyhoo, you just enjoy your vacation."
C. Montgomery Burns,The telephone has been ringing for some time. Answer it.
C. Montgomery Burns,Nothing other than drive me to distraction with his incompetent boobery. Terrible at everything. A complete moron. But I'm not really free to talk right now.
C. Montgomery Burns,"Look, stop calling me and start enjoying your vacation. Remember, I want to see lots of pictures when you get back."
C. Montgomery Burns,60 watts! What do you think this is -- a tanning salon?
C. Montgomery Burns,"No, please! I can't bear another thrashing. Just leave me be."
C. Montgomery Burns,"I've seen people activate this machine a thousand times. Doesn't seem to be any trick to it... Let's see... Smithers... ""S-M-I-T-H-E-R-S"". Success! It's ringing!"
C. Montgomery Burns,"Praise God, I think the thug has finally gone home for the day."
C. Montgomery Burns,Hear that? The percolations are imminent! No need to come in! Cease your ingress!
C. Montgomery Burns,"Stay back, Homer! Approach no further. Coffee's already made. I stomped the beans myself."
C. Montgomery Burns,"No... I thought... I thought, uh, I'd chauffeur myself this evening! Yes, that's what I thought. How difficult can it be? I'm sure the manual will indicate which lever is the velocitator and which the deceleratrix."
C. Montgomery Burns,"I can't believe it! All my life I've avoided doing things for myself, but I'm actually enjoying this. Plus I'm making incredible time."
C. Montgomery Burns,"Ahoy-hoy? No, you have the wrong number. This is 5-2-4-6. I suspect you need more practice working your telephone machine. Not at all. Ahoy."
C. Montgomery Burns,"No, Homer. You've already done more for me than any man. Your brutal attack forced me to fend for myself. I realize now that being waited on hand and foot is okay for your average Joe, but it's not for me. I want to thank you."
C. Montgomery Burns,"Ah, welcome back, Smithers. Say, do you know Homer Simpson? He pitched in around the office while you were away. Bang up job, Simpson, but I guess it's back to your trusty post in sector 7-G."
C. Montgomery Burns,"Ah, and my dear, dear Smithers... you're no longer needed at all. You're fired. Ta!"
C. Montgomery Burns,"Gah! Oh, hello, Mater. Uh... Sorry about pulling the plug on you and all. Who could've known you'd pull through and... live for another five decades? Oh, is my face red..."
C. Montgomery Burns,"Impersonate my mother, will you? And you, Smithers! You must have put him up to it! I'm glad I fired you."
C. Montgomery Burns,"I don't need you to do any of this. I'm totally self-sufficient now. What I would like, though, is a Spanish peanut."
C. Montgomery Burns,"It's a remarkable thing. In the short time you were gone, I learned to be completely self reli--"
C. Montgomery Burns,"-- ant. Oh, and as for that brutish fellow who knocked me out the window... see that he gets what's coming to him."
C. Montgomery Burns,Quite impossible. I can try to bat him off if you like.
C. Montgomery Burns,"Oh, Tuttle's Sunday trousers! Fear not, I'll get you to a hospital, the only way I know how. Smithers, you infernal ninny! Stick your left hoof on that flange now!"
C. Montgomery Burns,"Now if you can get it through your bug-addled brain, jam that second mephitic clod-hopper of yours on the right doo-dad! Now pump those scrawny chicken legs, you stuporous funker!"
C. Montgomery Burns,"Well, Simpson, seven gone. As soon as you're in your pressboard coffin, I'll be the sole survivor, and the treasure will be mine!"
C. Montgomery Burns,"That's exactly the poi-- Oh, Simpson, can't you go five seconds without humiliating yourself?"
C. Montgomery Burns,"Your clownish behavior notwithstanding, we have made a gentleman's agreement and sworn on our lives to honor it."
C. Montgomery Burns,"Let's see... ""Mesmerists,"" ""Dowsers,"" ""Luddites,"" ""Alienists,"" ""Zoroastrians,"" ""Alphabetizers,""... Aha! ""Assassins!"""
C. Montgomery Burns,"Well, I can't risk it. I won't allow that Simpson boy to take the Hellfish Bonanza, and I can't get it without his key!"
C. Montgomery Burns,"Ah, just the man I need. Fernando Vidal, the world's most devious assassin."
C. Montgomery Burns,I'm sending you a photo over the Faxtrola. I need you to fly to Springfield and assassinate this man post-haste.
C. Montgomery Burns,"""Dead -- tired,"" but I'm quite refreshed now, thank you."
C. Montgomery Burns,Leave them for whom? The Germans? The folks who shoot at us all day? Let's just take them. We'll all be rich! Rich as Nazis!
C. Montgomery Burns,"Then it's agreed. Of course, we can't sell the paintings now. We'd be caught. How many of you are familiar with the concept of a ""tontine?"""
C. Montgomery Burns,"All right, Ox. Why don't you take us through it?"
C. Montgomery Burns,"Well put, Oxford. Now remember, you can't all sign with an X..."
C. Montgomery Burns,"I've tried to meet you halfway on this, Simpson, but you had to be Little Johnny Live-a-lot. Now give me your key to the Hellfish Bonanza."
C. Montgomery Burns,"Oh, you're a good boy. But the child labor people have been watching me like a hawk."
C. Montgomery Burns,"Well, I'm off to get the paintings. As they say, time is Monets. As you were, Sergeant."
C. Montgomery Burns,"Looks like I didn't need the keys after all. I'll take the masterpieces, thank you."
C. Montgomery Burns,"So long, Sarge. See you at the reunion in November."
C. Montgomery Burns,"And to think, Smithers -- you laughed when I bought Ticketmaster. ""Nobody's going to pay a 100% service charge."""
C. Montgomery Burns,"Honestly, Smithers, I don't know why Harvard even bothers to show up. Heh. They barely even won."
C. Montgomery Burns,"Well, I say let Harvard have its football and academics. Yale will always be first in gentlemanly club-life. Why, every friend I have I made right here."
C. Montgomery Burns,"This may take a while, Smithers. Why don't you get drunk and stumble around comically for my amusement?"
C. Montgomery Burns,"Smithers, what's going on? How dare you interrupt my lime rickey? State your business."
C. Montgomery Burns,You're what? Selling light bulbs? Worried about the whales? Keen on Jesus? Out with it!
C. Montgomery Burns,"Ah, Larry, my lad, I've gone over this story in my mind a million times. It was 1941 -- the -- no, '39 -- my 25th Yale reunion..."
C. Montgomery Burns,"Who should appear but the unrequited love of my college years, Mimsy Bancroft...Of course, by then Mimsy had her share of wrinkles and a gray hair or two, but my adoring eyes saw past those minor imperfections to her 21-year-old daughter, Lily."
C. Montgomery Burns,"...where our passions were inflamed by Clark Gable's reckless use of the word ""damn."""
C. Montgomery Burns,"We sneaked into the nearby Peabody Museum. There under the smiling eyes of four stuffed Eskimos, we expressed our love physically, as was the style at the time."
C. Montgomery Burns,"Oh, there was a terrible scandal. Lily's family forced her to give you up and bundled her off to a convent in the South Seas. I never heard from her again. But I prattle on -- tell me everything about your life."
C. Montgomery Burns,Well. You must be tired. Let me show you your room.
C. Montgomery Burns,"Yes... All right... Uh-huh... It's good to see you, too... Now then, in case you get bored, here's the playroom."
C. Montgomery Burns,"This show was supposed to close last week! Close this show! Close it, I say!"
C. Montgomery Burns,"I see. Well, I... Oh, you know, I just remembered it's time for my annual donation. I wonder how much I should give..."
C. Montgomery Burns,"Nonsense, Larry, your blood is bluer than any of theirs! Just give them a snootful of the old Burns charm!"
C. Montgomery Burns,"Ooh, Admiral Carstairs, I'd like you to meet my son, Larry."
C. Montgomery Burns,"Smithers, there's something a bit odd about young Larry. I can't quite put my finger on it."
C. Montgomery Burns,"A total lack of refinement. Smithers, send for the boys at Yale Admissions, huh?"
C. Montgomery Burns,Are you mad? I'm not made of airports! Get out!
C. Montgomery Burns,"Oh, ""yakkety-yak-yak""... You, Foodbag -- do you have a son?"
C. Montgomery Burns,And is he a constant disappointment? Does he bring home nitwits and make you talk to them?
C. Montgomery Burns,"I'll tell you what's with me -- the humiliation of having a coarse, boorish, ignoramus for a son!"
C. Montgomery Burns,I can't believe someone would kidnap my Larry. I won't rest until he's returned to me!
C. Montgomery Burns,"It's the principle, Smithers! Nobody steals from Montgomery Burns, whether it be my Sunday newspaper or my loutish oaf of a son."
C. Montgomery Burns,"Oh, how much proof do you need? Five thousand? Six thousand? I swear, that's all I've got."
C. Montgomery Burns,"There, there, sonny-boy. I suppose I have been a bit... Oh, no, I can't do it. It's just not me."
C. Montgomery Burns,"I'm sorry, Larry, I can't be the family that you need."
C. Montgomery Burns,"Well, son, delighted to have met you. It's good to know that there's another kidney out there for me."
C. Montgomery Burns,"Hmm. One dollar for eternal happiness... Mmmm, I'd be happier with the dollar."
C. Montgomery Burns,"So, another Friday is upon us. What'll you be doing, Smithers? Something gay, no doubt."
C. Montgomery Burns,"You know, lighthearted. Fancy free. ""Mothers lock up your daughters, Smithers is on the town!"""
C. Montgomery Burns,"Uh, I'll field that question. A lifetime of working in a nuclear power plant has given me a healthy green glow and left me as impotent as a Nevada boxing commissioner. And now that I'm back to normal, I don't bring you peace and love. I bring you fear, famine, pestilence, and..."
C. Montgomery Burns,"No, the promise of a new day is more than enough exhilaration for me."
C. Montgomery Burns,"No, no, something fun. Something the men will enjoy like a safety drill! But what kind?"
C. Montgomery Burns,"Eh, meltdown alert? Mad dog drill? Blimp attack? Ah, I think a good old fashioned fire drill today."
C. Montgomery Burns,Is it supposed to take this long? What's a good time for a mass evacuation of the entire plant?
C. Montgomery Burns,"Damnation! What kind of slowcoaches do I have working for me? Ah, here comes one of our fellows now."
C. Montgomery Burns,"Yes, you won all right. You won more than you bargained for."
C. Montgomery Burns,What a disgraceful display. I've seen more orderly behavior in a Ritz Brothers film. You all need a serious lesson in teamwork.
C. Montgomery Burns,"All right. Let me start off by telling you this will not be a walk in the park. This will be the most arduous and backbreaking weekend of your life. I cannot overemphasize the dangers which... did you bring your family, Simpson?"
C. Montgomery Burns,"Now as an added incentive, the second to last team to arrive at the cabin will receive an hilarious ""World's Worst Employee"" trophy."
C. Montgomery Burns,"And to show that I'm not playing favorites, both Smithers and I will be participating. Who knows? I might be the unlucky one who gets fired. Not bloody likely."
C. Montgomery Burns,"Yes, well, frankly, you've been a bit of a pill lately."
C. Montgomery Burns,"Prepare for the adventure of a lifetime as you fight for survival against the merciless forces of nature! Toe your marks, get set, go!"
C. Montgomery Burns,"Why, thank you, Simpson. I have been watching my figure."
C. Montgomery Burns,"Tell me, Simpson, if an opportunity arose for taking a small shortcut, you wouldn't be averse to taking it would you?"
C. Montgomery Burns,"Neither would I. I've always felt that there's far too much hysteria these days about so-called ""cheating""."
C. Montgomery Burns,"Mmm-hmm. If you can take advantage of a situation in some way, it's your duty as an American to do it. Why should the race always be to the swift or the Jumble to the quick-witted? Should they be allowed to win merely because of the gifts God gave them? Well, I say, cheating is the gift Man gives himself."
C. Montgomery Burns,"Yes, well, I'm older than you. You know, Simpson, you're not as objectionable as you seemed when we first met."
C. Montgomery Burns,We have several hours before the others arrive. What say we get comfy?
C. Montgomery Burns,"Now we have electricity. This propane tank will supply us with heat, and this doorknob, properly turned, will allow us access to the cabin."
C. Montgomery Burns,"Well, I don't suppose the others will mind us starting the party early, Homie old boy. More champagne?"
C. Montgomery Burns,"Oh, yes, but I'd trade it all for a little more."
C. Montgomery Burns,"Oh, yes, sitting. The great leveler. From the mightiest Pharaoh to the lowliest peasant, who doesn't enjoy a good sit?"
C. Montgomery Burns,"Yes, yes! That's it! Oh, I could go for one of those right now!"
C. Montgomery Burns,Hope that wasn't an avalanche. Be a chum and have a look-see.
C. Montgomery Burns,"There must be some way to contact the outside world. Ah, the telegraph."
C. Montgomery Burns,"Simpson, I have a confession. I'm not quite the tunnel digger I made myself out to be."
C. Montgomery Burns,"All right, good. Let's dig... That's right, dig some more... Oh, we make quite a duo: Burns and associate. No, no, what am I thinking? Burns and... teammate."
C. Montgomery Burns,We... should... be... careful... not... to... speak... unless... it's... absolutely... positively... necessary.
C. Montgomery Burns,We must be covered by a thousand feet of snow.
C. Montgomery Burns,"Hmmm... no books, no radio, no board games. Ah! A Bazooka Joe comic."
C. Montgomery Burns,"No, I have a better idea! We could build real men. Out of snow."
C. Montgomery Burns,"Ah. 206 bones... fifty miles of small intestine... full, pouting lips. Why, this fellow is less a snowman than a god."
C. Montgomery Burns,"Well, we've managed to stave off cabin fever for a few hours."
C. Montgomery Burns,Look at them. Smug and secure in their finery. Mocking us.
C. Montgomery Burns,"Ah, snowmen have peepers. Peepers to watch. To watch for our moment of weakness and then baff! comes the knock on the head and we're down."
C. Montgomery Burns,Have you people forgotten our little competition? Last one in the cabin is fired.
C. Montgomery Burns,"Outstanding. Well, perhaps all of this has been worthwhile. Did you all learn about teamwork?"
C. Montgomery Burns,"Excellent. In that case, no one will be fired after all."
C. Montgomery Burns,"Well, Simpson, I must say, once you've been through something like that with a person, you never want to see that person again."
C. Montgomery Burns,"Balderdash. This is the silliest load of... Ooh, look at it fly. Whee! Look at me, Smithers, I feel practically superduperfragicaliexpiala-dohhhh!"
C. Montgomery Burns,Ooh. That takes me back. God bless you Shary Bobbins.
C. Montgomery Burns,"Why that canine has the proud bearing and glossy fur coat of a Yale man. Hello, little fella."
C. Montgomery Burns,"Smithers, I believe this dog was in Skull and Bones."
C. Montgomery Burns,"I'll keep it short and sweet. Family, religion, friendship: these are the three demons you must slay if you wish to succeed in business. When opportunity knocks, you don't want to be driving to the maternity hospital or sitting in some phony baloney church. Or synagogue. Questions?"
C. Montgomery Burns,"I'm afraid I'm not familiar with that term, you adorable little ragamuffin."
C. Montgomery Burns,"Oh, so Mother Nature needs a favor? Well, maybe she should have thought of that when she was besetting us with droughts and floods and poison monkeys. Nature started the fight for survival and now she wants to quit because she's losing? Well, I say ""hard cheese!"""
C. Montgomery Burns,I've called you all here because I need some honest answers. What is my current financial situation?
C. Montgomery Burns,"All right. Well, let's have a look at my stock portfolio."
C. Montgomery Burns,"Well, let's get out the old stock ticker and have a look..."
C. Montgomery Burns,"Eh, here's where I stopped checking it last time: September nineteen twenty ni-- Oh, no! Oh, no! Oh, no! Smithers, why didn't you tell me about this market crash?!"
C. Montgomery Burns,"Oh, that's your excuse for everything. I've got to do something to get my money back quickly. This calls for an aggressive trading strategy."
C. Montgomery Burns,"Take fifty percent of my money and put it in the blue chips: Trans-Atlantic Zeppelin, Amalgamated Spats, Congreve's Inflammable Powders, U.S. Hay... and sink the rest into that up-and-coming Baltimore Opera Hat Company. That should set things right again, eh, boys?"
C. Montgomery Burns,I see it all now! You're just a bunch of yesmen! I was making the wrong moves and you were too gutless to tell me. Isn't that right?
C. Montgomery Burns,"Then I'll fix this myself. Smithers, take out another mortgage on the plant."
C. Montgomery Burns,"Uh, would it be all right if I kept this portrait? To remind me of better times?"
C. Montgomery Burns,"Ah, here's a chance to earn my keep. I will go out and get these items from the food jobber."
C. Montgomery Burns,Oh my... I wonder which is the cereal for me...
C. Montgomery Burns,"Uh, oh, excuse me, can you tell me where I might find the ""Burns-O's""?"
C. Montgomery Burns,"Hmm. Well, I suppose this one looks a bit like me..."
C. Montgomery Burns,"Oh, thank you, Shoppie. I... I ventured in to search for milk when the door snapped shut behind me."
C. Montgomery Burns,"Ketchup, catsup... ketchup, catsup... ketchup, catsup... Ugh. I'm in way over my head."
C. Montgomery Burns,"Egad, man, how are we supposed to pass the time?"
C. Montgomery Burns,So this is how the Monty Burns saga ends... If I hadn't surrounded myself with those spineless yes men...
C. Montgomery Burns,"It doesn't matter what your name is, you idiot! What I want to know is: will you help me get my money back?"
C. Montgomery Burns,Yes! That's the kind of moxie I'm looking for. You're hired!
C. Montgomery Burns,"Not now, Smithers. I've got an empire to rebuild, and the person who's going to help me is... that girl!"
C. Montgomery Burns,"Sir, we've never met before, but my name is Mr. Burns and I want your daughter to help make me rich again."
C. Montgomery Burns,"Ah, the baby who shot me. No, I was referring to your other daughter."
C. Montgomery Burns,"I've realized the error of my ways, Lisa. I need someone with your integrity to help me. Please don't refuse this poor old man."
C. Montgomery Burns,Nothing evil. That's exactly the kind of radical thinking I need! It's a deal.
C. Montgomery Burns,You mean there are actually people who will pay good money for garbage?
C. Montgomery Burns,"Oh, don't pooh-pooh a nickel, Lisa. A nickel will buy you a steak and kidney pie, a cup of coffee, a slice of cheesecake, and a newsreel! With enough change leftover to ride the trolley from Battery Park to the Polo Grounds."
C. Montgomery Burns,"My first dollar! Thanks to you, Lisa, and our hemp-smoking friend. Shine on, you crazy diamond."
C. Montgomery Burns,"Well, Lisa, as my advisor, you're entitled to ten percent."
C. Montgomery Burns,"Excellent. I'm on my way back to the top. I've turned these cans into ""can do!"""
C. Montgomery Burns,"Oh, you've really turned my life around these past few weeks, Lisa. I've got my own business again, my beloved employees... oh consargnit. Eh, come on, let's pick up the pace, you neglected old nincompoops!"
C. Montgomery Burns,"Oh, capital idea, partner. People, if we meet this week's quota, I'll take you to the most duck-filled pond you ever sat by."
C. Montgomery Burns,"Yes, thank you, everyone. But -- 10% of your applause should go to my little partner, Lisa Simpson. For if it were not for her infectious moralizing, we would not be here today to witness the unveiling of... The Li'l Lisa Recycling Plant!"
C. Montgomery Burns,"Would you like to be the first to take a tour of the plant, Li'l Lisa?"
C. Montgomery Burns,The whole plant is a environmentally-sound. It's powered by old newspapers. The machinery is made entirely of used cans. And the windows are from the old liquor bottles we collected.
C. Montgomery Burns,I thought I told you to stop licking my windows!
C. Montgomery Burns,"Oh, hold your accolades to the end of the tour. You haven't seen the best part!"
C. Montgomery Burns,I couldn't watch your demonstration of the fish caught in the plastic rings without getting an idea. Look out over the water.
C. Montgomery Burns,"I figured if one six-pack holder will catch one fish, a million sewn together will catch a million fish. Watch."
C. Montgomery Burns,I call it the Burns Omni-Net. It sweeps the sea clean.
C. Montgomery Burns,"I call our product: Li'l Lisa's Patented Animal Slurry! It's a high-protein feed for farm animals, insulation for low-income housing, a powerful explosive, and a top-notch engine coolant. And best of all, it's made from 100% recycled animals!"
C. Montgomery Burns,"Oh, a spoonful of slurry will cure what ails ya!"
C. Montgomery Burns,"I don't understand. Pigs need food, engines need coolant, dynamiters need dynamite. I'm supplying it to them, at a tidy profit, and not a single sea creature was wasted. You inspired it all, Li'l Lisa."
C. Montgomery Burns,"Oh, I think you will. You see, I've just sold the Li'l Lisa Recycling Plant for 120 million dollars!"
C. Montgomery Burns,"Oh, don't congratulate me, congratulate Bay State Fish Sticks... as my advisor, you're entitled to ten percent of the proceeds."
C. Montgomery Burns,"That's the kind of man I need on my team, Smithers. A real scrapper. A self-made man like me. Bring this Grimes fellow to me. I want to make him my executive vice president."
